X,Y,ObjectID,ID,Case_Number,Address,Occurred_Date,Occurred_Month,Occurred_Year,Crime_Type,Multiple_Shooting,Gender,Race,Ethnicity,Victim_Age,Victim_Age_Band
-77.607324993999953,43.177658985000051,108,22a78737e54df94e06da675da236d978,16-115274,"718 JOSEPH AVE, ROCHESTER, NY, 14621",2016-05-15T22:00:00.000Z,5,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.583666789999938,43.167318266000052,109,5efec2ef016a01c0e3cff2a467f69108,16-112742,"39 FIFTH ST, ROCHESTER, NY, 14605",2016-05-13T22:00:00.000Z,5,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,38,25-44
-77.621830860999978,43.176416139000025,110,004bb03f6082acf12696b47c64ee0806,16-108373,"31 HARRIS ST, ROCHESTER, NY, 14621",2016-05-08T22:00:00.000Z,5,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,19,15-24
-77.621830860999978,43.176416139000025,111,3dbeaff6257e00eb0e626fe55659c67d,16-108373,"31 HARRIS ST, ROCHESTER, NY, 14621",2016-05-08T22:00:00.000Z,5,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,16,15-24
-77.621830860999978,43.176416139000025,112,d56ef6dcccaa70d34d6affd52165fd0a,16-108373,"31 HARRIS ST, ROCHESTER, NY, 14621",2016-05-08T22:00:00.000Z,5,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,17,15-24
-77.585608482999987,43.191546204000076,113,2d159f28719f5c0c36cd5b306a24aef0,16-097263,"1425 PORTLAND AVE, ROCHESTER, NY, 14621",2016-04-27T22:00:00.000Z,4,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.600329959999954,43.183147974000065,114,44d4a53a9a0f352d84dcd7e4f53dbb4d,16-098041,"273 WEYL ST, ROCHESTER, NY, 14621",2016-04-27T22:00:00.000Z,4,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,23,15-24
-77.600329959999954,43.183147974000065,115,faede02a90f0815c00d6c38b87d5c6c0,16-098041,"273 WEYL ST, ROCHESTER, NY, 14621",2016-04-27T22:00:00.000Z,4,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,43,25-44
-77.584311475999982,43.186543681000046,116,361e62d473d9e3897813c0c60d42056f,16-094494,"1139 PORTLAND AVE, ROCHESTER, NY, 14621",2016-04-24T22:00:00.000Z,4,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,36,25-44
-77.629122688999985,43.143654533000074,117,49d23efe5674f1e10a90acff422815f3,16-094694,"561 JEFFERSON AVE, ROCHESTER, NY, 14611",2016-04-24T22:00:00.000Z,4,2016,SHOOTING,NO,MALE,WHITE,HISPANIC,22,15-24
-77.629750376999937,43.139026759000046,118,75954bbfd63f954893204a8db7dbef94,16-094114,"22 SHELTER ST, ROCHESTER, NY, 14611",2016-04-23T22:00:00.000Z,4,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.633538109999961,43.173439132000055,119,3f5fe657af807b0fb056622b86c92401,16-093127,"149 EMERSON ST, ROCHESTER, NY, 14613",2016-04-22T22:00:00.000Z,4,2016,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,25,25-44
-77.646697707999977,43.146581653000055,120,69ce1e70614ba92b2cb583376743585d,16-093066,"375 CHILI AVE, ROCHESTER, NY, 14619",2016-04-22T22:00:00.000Z,4,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,16,15-24
-77.646697707999977,43.146581653000055,121,6dcf75ef92cae15abc8010b48c38614c,16-093066,"375 CHILI AVE, ROCHESTER, NY, 14619",2016-04-22T22:00:00.000Z,4,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,18,15-24
-77.584089399999982,43.180586017000053,122,6576a464f11d084270eb354ce2658184,16-080254,"133 ROSEMARY DR, ROCHESTER, NY, 14621",2016-04-08T22:00:00.000Z,4,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,51,45-OLDER
-77.612331795999978,43.177521844000069,123,e35cab059569a3a3c915ec578df49efe,16-079034,"433 AVENUE A, ROCHESTER, NY, 14621",2016-04-07T22:00:00.000Z,4,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.583864308999978,43.173305870000036,124,c033c95374f0d3cb3a5ed04e66177124,16-078583,"102 HEMPEL ST, ROCHESTER, NY, 14605",2016-04-06T22:00:00.000Z,4,2016,SHOOTING,NO,MALE,WHITE,HISPANIC,19,15-24
-77.655325416999972,43.164999268000031,125,9f70eb257d4da4c3c3265bb1f4480eb1,16-078107,"1140 LYELL AVE, ROCHESTER, NY, 14606",2016-04-05T22:00:00.000Z,4,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.607324993999953,43.177658985000051,126,e3c490e07c3bb564cff4be182fa69f6d,16-077841,"718 JOSEPH AVE, ROCHESTER, NY, 14621",2016-04-05T22:00:00.000Z,4,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,37,25-44
-77.64039711099997,43.156145938000066,127,177622ae434c743bd5de8500cd91ed2b,16-076539,"427 WILDER ST, ROCHESTER, NY, 14611",2016-04-04T22:00:00.000Z,3,2016,HOMICIDE,NO,MALE,WHITE,NON HISPANIC,32,25-44
-77.620125775999952,43.179298266000046,128,7f13acd23ee8bc25782077dd3afd3a26,16-077134,"299 CONKEY AVE, ROCHESTER, NY, 14621",2016-04-04T22:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,32,25-44
-77.613515277999966,43.182421451000039,129,bcdd81098bc2e6cd0ccb941fa33ba3fe,16-076333,"1254 N CLINTON AVE, ROCHESTER, NY, 14621",2016-04-04T22:00:00.000Z,3,2016,HOMICIDE,NO,MALE,WHITE,HISPANIC,32,25-44
-77.586889614999961,43.182102674000078,130,09f2578f3852ab10b3286b68daa4462d,16-076139,"887 PORTLAND AVE, ROCHESTER, NY, 14621",2016-04-03T22:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.656148906999988,43.143362549000074,131,3e7ee6151136c4eac47769727d6db1c5,16-073206,"745 CHILI AVE, ROCHESTER, NY, 14611",2016-04-01T22:00:00.000Z,3,2016,SHOOTING,NO,FEMALE,WHITE,NON HISPANIC,17,15-24
-77.650703686999975,43.135804042000075,132,13da06868aa7ca0d89b88622ace35f67,16-070391,"456 THURSTON RD, ROCHESTER, NY, 14619",2016-03-28T22:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.650691411999958,43.136148399000035,133,156c655231d367ec0b596f8bba834805,16-066956,"444 THURSTON RD, ROCHESTER, NY, 14619",2016-03-24T22:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.642317298999956,43.142368526000041,134,f153ede106c479116bf896aafdb7e493,16-063513,"332 ARNETT BLVD, ROCHESTER, NY, 14619",2016-03-21T22:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,15,15-24
-77.591812423999954,43.175328985000078,135,da5d40603c2273239df52c669235bc03,16-061367,"1161 CLIFFORD AVE, ROCHESTER, NY, 14605",2016-03-18T22:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.600571542999944,43.178380210000057,136,e57d89aa33dce3fbc1d72560f816a3a8,16-060991,"345 WILKINS ST, ROCHESTER, NY, 14621",2016-03-18T22:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,51,45-OLDER
-77.598503082999969,43.179359461000047,137,73706021f8ee4d93bc2820524344d94a,16-057445,"18 HERALD ST, ROCHESTER, NY, 14621",2016-03-15T13:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.605321267999955,43.182275637000032,138,a937f434afb0bb856f6d8f0679ba16c0,16-056060,"31 LASER ST, ROCHESTER, NY, 14621",2016-03-14T18:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.603802499999972,43.183016898000062,139,7b6023ed4727c45c8456a6e9fccb2a65,16-052372,"149 WEYL ST, ROCHESTER, NY, 14621",2016-03-11T01:00:00.000Z,3,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,49,45-OLDER
-77.57131181699998,43.17034689500008,140,f75207cc474d47819c19527443ea0973,16-052285,"519 WEBSTER AVE, ROCHESTER, NY, 14609",2016-03-11T01:00:00.000Z,3,2016,SHOOTING,NO,FEMALE,BLACK,NON HISPANIC,22,15-24
-77.603993650999939,43.159901958000034,141,12bad15d7c13bca7671620ae5851d08d,16-031421,"121 LIBERTY POLE WAY, ROCHESTER, NY, 14604",2016-02-14T01:00:00.000Z,2,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,34,25-44
-77.603993650999939,43.159901958000034,142,8751a8baf45f0107cb60995af0bed456,16-031421,"121 LIBERTY POLE WAY, ROCHESTER, NY, 14604",2016-02-14T01:00:00.000Z,2,2016,SHOOTING,YES,FEMALE,WHITE,NON HISPANIC,38,25-44
-77.62291567699998,43.164059038000062,143,013d00f9427e49b48e4269da37d994fb,16-030223,"547 STATE ST, ROCHESTER, NY, 14608",2016-02-13T01:00:00.000Z,2,2016,SHOOTING,YES,MALE,WHITE,HISPANIC,23,15-24
-77.62291567699998,43.164059038000062,144,42deeba473e42477ff2901890db3ca8f,16-030223,"547 STATE ST, ROCHESTER, NY, 14608",2016-02-13T01:00:00.000Z,2,2016,SHOOTING,YES,MALE,WHITE,HISPANIC,26,25-44
-77.62291567699998,43.164059038000062,145,869954eaba84000eebfc38f97f439349,16-030223,"547 STATE ST, ROCHESTER, NY, 14608",2016-02-13T01:00:00.000Z,2,2016,SHOOTING,YES,MALE,WHITE,HISPANIC,30,25-44
-77.62291567699998,43.164059038000062,146,b322fd77a0b2feb35d18a2de435c7241,16-030223,"547 STATE ST, ROCHESTER, NY, 14608",2016-02-13T01:00:00.000Z,2,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,21,15-24
-77.62291567699998,43.164059038000062,147,bb39a14dc586c33fa9c926e25c5eaa68,16-030223,"547 STATE ST, ROCHESTER, NY, 14608",2016-02-13T01:00:00.000Z,2,2016,SHOOTING,YES,FEMALE,WHITE,HISPANIC,25,25-44
-77.62291567699998,43.164059038000062,148,c6fbfa5626aa4acbd8c2b9f8efa02e0e,16-030223,"547 STATE ST, ROCHESTER, NY, 14608",2016-02-13T01:00:00.000Z,2,2016,SHOOTING,YES,MALE,WHITE,HISPANIC,21,15-24
-77.62291567699998,43.164059038000062,149,ea5b848116c36b6932bde6ef08d3a1b6,16-030223,"547 STATE ST, ROCHESTER, NY, 14608",2016-02-13T01:00:00.000Z,2,2016,SHOOTING,YES,MALE,WHITE,HISPANIC,26,25-44
-77.62291567699998,43.164059038000062,150,ef9323a528d973f282e1c4ca1b0dd8f4,16-030223,"547 STATE ST, ROCHESTER, NY, 14608",2016-02-13T01:00:00.000Z,2,2016,HOMICIDE,YES,MALE,WHITE,HISPANIC,29,25-44
-77.569944708999969,43.17617103300006,151,18529b5141724a5ca8ed7dc3a8884414,16-029392,"1930 CLIFFORD AVE, ROCHESTER, NY, 14609",2016-02-12T01:00:00.000Z,2,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,15,15-24
-77.638028605999978,43.174542062000057,152,1d594483a1cc331554e2d367011f5808,16-027410,"90 LOCUST ST, ROCHESTER, NY, 14613",2016-02-09T01:00:00.000Z,2,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.586399025999981,43.172532124000043,153,191a41056a01f31329501718d8a9fa9f,16-026218,"83 SANDER ST, ROCHESTER, NY, 14605",2016-02-08T01:00:00.000Z,2,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.636761153999942,43.19152473500003,154,96c7f9a98744ae0dd211f69ab079ce3a,16-025635,"253 CLAY AVE, ROCHESTER, NY, 14613",2016-02-07T01:00:00.000Z,2,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,44,25-44
-77.64455290099994,43.170784971000046,155,acd7d89790eceba22c26f6f1dc01cd22,16-024823,"83 DELMAR ST, ROCHESTER, NY, 14606",2016-02-06T01:00:00.000Z,1,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.625284126999986,43.17452796300006,156,83f5e69332847136523f25abf8027a02,16-021200,"1063 ST PAUL ST, ROCHESTER, NY, 14621",2016-02-02T01:00:00.000Z,1,2016,HOMICIDE,NO,MALE,WHITE,HISPANIC,29,25-44
-77.621525821999967,43.139518045000045,157,ceece30d30d532f7c49b49075cc42512,16-018553,"5 FENWICK ST, ROCHESTER, NY, 14608",2016-01-30T01:00:00.000Z,1,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,32,25-44
-77.610473781999985,43.182485448000079,158,dd7728f524494c84633ee8fd4a3f8672,16-015703,"15 LEO ST, ROCHESTER, NY, 14621",2016-01-26T01:00:00.000Z,1,2016,HOMICIDE,NO,MALE,WHITE,HISPANIC,35,25-44
-77.633576356999981,43.190041565000058,159,17189a00e95f964bdbf9353cb4240248,16-014570,"117 MAGEE AVE, ROCHESTER, NY, 14613",2016-01-24T01:00:00.000Z,1,2016,SHOOTING,NO,MALE,WHITE,NON HISPANIC,21,15-24
-77.653827963999959,43.159739531000071,160,3c6302ef2dd3b698dffdb4f5713a9222,16-013685,"1218 JAY ST, ROCHESTER, NY, 14611",2016-01-23T01:00:00.000Z,1,2016,SHOOTING,NO,MALE,WHITE,HISPANIC,22,15-24
-77.637225184999977,43.175006172000053,161,a2fc666233e51cf027969961d52d9bb2,16-013040,"293 RAVINE AVE, ROCHESTER, NY, 14613",2016-01-22T01:00:00.000Z,1,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,16,15-24
-77.625321963999966,43.176526354000032,162,befb19b5569119a04186778157f8f712,16-011481,"1149 ST PAUL ST, ROCHESTER, NY, 14621",2016-01-20T01:00:00.000Z,1,2016,SHOOTING,YES,MALE,BLACK,NON HISPANIC,39,25-44
-77.625321963999966,43.176526354000032,163,fb7dfbb7fc84b48a8d2d47c4afa988c3,16-011419,"1149 ST PAUL ST, ROCHESTER, NY, 14621",2016-01-20T01:00:00.000Z,1,2016,SHOOTING,YES,MALE,WHITE,HISPANIC,20,15-24
-77.613436796999963,43.173932381000043,164,84b2e97da0353ca561698a2bfe4af705,16-008457,"127 EVERGREEN ST, ROCHESTER, NY, 14605",2016-01-17T01:00:00.000Z,1,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,35,25-44
-77.568228308999949,43.158029793000026,165,3e5598a403dc38177328f8efe197a5dc,16-008390,"195 LEIGHTON AVE, ROCHESTER, NY, 14609",2016-01-16T01:00:00.000Z,1,2016,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,45,45-OLDER
-77.568228308999949,43.158029793000026,166,4535549ac34df2187f81ca7920b623ea,16-008390,"195 LEIGHTON AVE, ROCHESTER, NY, 14609",2016-01-16T01:00:00.000Z,1,2016,HOMICIDE,YES,MALE,BLACK,NON HISPANIC,28,25-44
-77.568228308999949,43.158029793000026,167,c87e0962dd5c1f623c6a90b519fbe219,16-008390,"195 LEIGHTON AVE, ROCHESTER, NY, 14609",2016-01-16T01:00:00.000Z,1,2016,HOMICIDE,YES,FEMALE,BLACK,NON HISPANIC,22,15-24
-77.568228308999949,43.158029793000026,168,e07a217d18db2f434866179134eae103,16-008390,"195 LEIGHTON AVE, ROCHESTER, NY, 14609",2016-01-16T01:00:00.000Z,1,2016,HOMICIDE,YES,FEMALE,WHITE,NON HISPANIC,29,25-44
-77.61806405699997,43.177665276000027,169,5c443f172975750f44e807dd7f5d8646,16-005812,"239 AVENUE A, ROCHESTER, NY, 14621",2016-01-13T01:00:00.000Z,1,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,40,25-44
-77.638350772999956,43.167309295000052,170,f521dc49879ab5306a2b69c8e1cc40aa,16-002207,"4 ELSDON ST, ROCHESTER, NY, 14606",2016-01-09T01:00:00.000Z,1,2016,SHOOTING,NO,FEMALE,WHITE,HISPANIC,19,15-24
-77.593501918999948,43.161575941000081,171,8829991025bada90db1d106ea6914396,16-001034,"163 N UNION ST, ROCHESTER, NY, 14605",2016-01-08T01:00:00.000Z,1,2016,SHOOTING,NO,MALE,BLACK,NON HISPANIC,30,25-44
-77.60446071399997,43.182062323000025,172,3f092f827352627c838234d5df198626,15-341878,"65 HOFF ST, ROCHESTER, NY, 14621",2016-01-06T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,23,15-24
-77.638113207999936,43.14495639200004,173,96586dc761fd781f87c2a7ad6596ce46,15-337167,"100 SUPERIOR ST, ROCHESTER, NY, 14611",2015-12-30T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.613735077999934,43.173866868000061,174,b4abee4139b0d394c8856e376dcb2184,15-335706,"125 EVERGREEN ST, ROCHESTER, NY, 14605",2015-12-29T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,29,25-44
-77.604453398999965,43.181019736000053,175,baaa8575c9d55f4767701db1db672045,15-335090,"700 AVENUE D, ROCHESTER, NY, 14621",2015-12-29T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,13,5-14
-77.634771607999937,43.143990798000061,176,07b84d91829696d97e5b1487afd11782,15-334922,"574 FROST AVE, ROCHESTER, NY, 14611",2015-12-28T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,15,15-24
-77.613135553999939,43.174744358000055,177,31a6490e5e5593cfb22a50dcb969ca91,15-334942,"882 N CLINTON AVE, ROCHESTER, NY, 14621",2015-12-28T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,28,25-44
-77.603351499999974,43.181208168000069,178,93d3b6e9387e867d0b6410f257961880,15-333714,"21 BAUMAN ST, ROCHESTER, NY, 14621",2015-12-27T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.643104277999953,43.166402539000046,179,9b075aede0b26dbf211236dfbfc5e08e,15-332418,"28 AUSTIN ST, ROCHESTER, NY, 14606",2015-12-25T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.574359707999974,43.170269003000044,180,70f6e7e8e8ef2991f9e848be1a474681,15-330877,"81 ELLISON ST, ROCHESTER, NY, 14609",2015-12-23T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.634902829999987,43.160487350000039,181,e23043a3e51c90ce8393cca01947f49d,15-330950,"751 SMITH ST, ROCHESTER, NY, 14606",2015-12-23T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,26,25-44
-77.581143444999952,43.167111138000053,182,af081646ed3f26095153174ec029889b,15-327669,"711 N GOODMAN ST, ROCHESTER, NY, 14609",2015-12-20T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.637289673999987,43.168049837000069,183,3b4b518acced58c416fc1e8477cce3b8,15-325025,"6 WOODROW ST, ROCHESTER, NY, 14606",2015-12-17T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,17,15-24
-77.607482704999939,43.178255633000049,184,ba1bf0fa65c8a0251d63994417a98dd7,15-325365,"121 WILKINS ST, ROCHESTER, NY, 14621",2015-12-17T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.626332035999951,43.162499429000036,185,1d184107bf85d8790c1294a381b501d6,15-322580,"410 SMITH ST, ROCHESTER, NY, 14608",2015-12-14T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,WHITE,HISPANIC,29,25-44
-77.594173542999954,43.170893569000043,186,7b9634f30d1e121e82249707ce315293,15-321899,"8 BAY ST, ROCHESTER, NY, 14605",2015-12-13T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,18,15-24
-77.580273524999939,43.164841645000081,187,abfd9d0787bd57a0962aa7d19d010897,15-320513,"90 WEBSTER AVE, ROCHESTER, NY, 14609",2015-12-12T01:00:00.000Z,12,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.586914020999984,43.171004268000047,188,f164abbf860f7c1bef9630ddf88a67e7,15-312254,"266 BAY ST, ROCHESTER, NY, 14605",2015-12-02T01:00:00.000Z,11,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.591320503999953,43.168199100000038,189,a9aae3dc3cf9160c5a5fb831b1fa92d4,15-308353,"109 HEBARD ST, ROCHESTER, NY, 14605",2015-11-27T01:00:00.000Z,11,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,31,25-44
-77.587523971999985,43.181580258000054,190,33fffadac3f170bedd29897e2ed3531d,15-307365,"857 PORTLAND AVE, ROCHESTER, NY, 14621",2015-11-26T01:00:00.000Z,11,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.597948435999967,43.140438037000081,191,1fcbf30a121840014ebc35d2a573417d,15-305329,"919 S CLINTON AVE, ROCHESTER, NY, 14620",2015-11-24T01:00:00.000Z,11,2015,SHOOTING,NO,MALE,WHITE,NON HISPANIC,21,15-24
-77.634652081999945,43.159539694000046,192,25b35152dd62eeddeaa646bdf87fc109,15-304493,"536 JAY ST, ROCHESTER, NY, 14611",2015-11-23T01:00:00.000Z,11,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,19,15-24
-77.634782663999943,43.138101673000051,193,9b4cbc81917c496a0421f28a0b189cdd,15-304414,"436 MAGNOLIA ST, ROCHESTER, NY, 14611",2015-11-23T01:00:00.000Z,11,2015,SHOOTING,YES,MALE,BLACK,NON HISPANIC,22,15-24
-77.634782663999943,43.138101673000051,194,a1a2edad658378d2e8c92bbe77a22f69,15-304414,"436 MAGNOLIA ST, ROCHESTER, NY, 14611",2015-11-23T01:00:00.000Z,11,2015,SHOOTING,YES,MALE,BLACK,NON HISPANIC,26,25-44
-77.624357925999959,43.12360794600005,195,95b28fa27991eca0768d44478e9174f2,15-300584,"601 ELMWOOD AVE, ROCHESTER, NY, 14620",2015-11-19T01:00:00.000Z,11,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.612162255999976,43.174799463000056,196,7837ae2d648ed626c24914dbb9655d61,15-297505,"429 CLIFFORD AVE, ROCHESTER, NY, 14621",2015-11-15T01:00:00.000Z,11,2015,SHOOTING,NO,MALE,WHITE,HISPANIC,22,15-24
-77.578241859999935,43.16157241600007,197,455bff365ec3fdcaf00e1ad764460c5b,15-295252,"1264 E MAIN ST, ROCHESTER, NY, 14609",2015-11-13T01:00:00.000Z,11,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,27,25-44
-77.599615162999953,43.182918639000036,198,390ca7c8ce5319eb8e11841b42650b4d,15-295014,"969 HUDSON AVE, ROCHESTER, NY, 14621",2015-11-12T01:00:00.000Z,11,2015,SHOOTING,YES,MALE,BLACK,NON HISPANIC,22,15-24
-77.599615162999953,43.182918639000036,199,70045e73b0af69b4088ba4cac9d29636,15-295014,"969 HUDSON AVE, ROCHESTER, NY, 14621",2015-11-12T01:00:00.000Z,11,2015,SHOOTING,YES,MALE,BLACK,NON HISPANIC,14,5-14
-77.599615162999953,43.182918639000036,200,867aefd87d03e7c2e2276d6fa872576a,15-295014,"969 HUDSON AVE, ROCHESTER, NY, 14621",2015-11-12T01:00:00.000Z,11,2015,SHOOTING,YES,MALE,BLACK,NON HISPANIC,17,15-24
-77.628815022999959,43.143014304000076,201,64ff358f19119fff73a5fbedf5da8ed8,15-292504,"598 JEFFERSON AVE, ROCHESTER, NY, 14608",2015-11-10T01:00:00.000Z,11,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,20,15-24
-77.584233279999978,43.18676853900007,202,2609b4ad9eca8adfa694021c5d15610e,15-290764,"1149 PORTLAND AVE, ROCHESTER, NY, 14621",2015-11-08T01:00:00.000Z,11,2015,HOMICIDE,NO,MALE,WHITE,HISPANIC,27,25-44
-77.651362249999977,43.143164375000026,203,e3132cf9e15b50fdd6e96a10bfc29a29,15-290485,"12 DEVONSHIRE CT, ROCHESTER, NY, 14619",2015-11-08T01:00:00.000Z,11,2015,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.581617233999964,43.166628521000064,204,0fe77ba9041e4e30c612a927f99620ee,15-283570,"320 PENNSYLVANIA AVE, ROCHESTER, NY, 14609",2015-10-30T22:00:00.000Z,10,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.582331559999943,43.17054481100007,205,66452ab32d7e5e1a02ae19a678fc11c3,15-284121,"196 SIXTH ST, ROCHESTER, NY, 14605",2015-10-30T22:00:00.000Z,10,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.642352032999952,43.164545792000069,206,0d799f6336d39d783db221d86d222ec9,15-280079,"505 LYELL AVE, ROCHESTER, NY, 14606",2015-10-26T22:00:00.000Z,10,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
-77.626681653999981,43.162735300000065,207,047a58aa489c6823b6a1269e35fe072f,15-275363,"51 SARATOGA AVE, ROCHESTER, NY, 14608",2015-10-21T22:00:00.000Z,10,2015,SHOOTING,NO,MALE,WHITE,HISPANIC,24,15-24
-77.638329064999937,43.14409951600004,208,26c940930d33e9bb1e2809d903075ca6,15-266783,"698 FROST AVE, ROCHESTER, NY, 14611",2015-10-11T22:00:00.000Z,10,2015,HOMICIDE,NO,MALE,BLACK,NON HISPANIC,21,15-24
-77.639068366999936,43.17000110400005,209,c209709813b00fdbc70ee33c8a0f0755,15-265055,"291 SHERMAN ST, ROCHESTER, NY, 14606",2015-10-10T22:00:00.000Z,10,2015,SHOOTING,NO,MALE,WHITE,HISPANIC,27,25-44
-77.597933716999989,43.184587534000059,210,892af8bec807a80a04d34782334718da,15-264652,"50 SOBIESKI ST, ROCHESTER, NY, 14621",2015-10-09T22:00:00.000Z,10,2015,SHOOTING,NO,FEMALE,WHITE,HISPANIC,13,5-14
-77.628369289999966,43.145105437000041,211,edf1caf329eb63666526b3fadfa2160d,15-265004,"300 CHAMPLAIN ST, ROCHESTER, NY, 14608",2015-10-09T22:00:00.000Z,10,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,33,25-44
-77.613416519999987,43.184213588000034,212,b5b5d0e996d8e3b1c942cd1eeecee571,15-264042,"1340 N CLINTON AVE, ROCHESTER, NY, 14621",2015-10-08T22:00:00.000Z,10,2015,SHOOTING,NO,MALE,WHITE,HISPANIC,53,45-OLDER
-77.644763290999947,43.179092374000049,213,92eb48bed93eee0f600c515f441e7d60,15-262632,"551 LEXINGTON AVE, ROCHESTER, NY, 14613",2015-10-07T22:00:00.000Z,10,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,24,15-24
-77.639564467999946,43.192972870000062,214,8f4ed229d9e79093de3b145e04ac3feb,15-258806,"534 FLOWER CITY PARK, ROCHESTER, NY, 14615",2015-10-02T22:00:00.000Z,9,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,22,15-24
-77.639242424999964,43.164784538000049,215,204f1cd047d1eb702fa6844fb3ea8713,15-257767,"458 LYELL AVE, ROCHESTER, NY, 14606",2015-10-01T22:00:00.000Z,9,2015,SHOOTING,NO,MALE,BLACK,NON HISPANIC,25,25-44
